#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:L_align_adj" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:L_align_adj" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:L_align_adj">
#                <taxonset id="TaxonSet.L_align_adj" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:L_align_adj" name="distribution" x="@birthRate.t:L_align_adj">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:L_align_adj" name="distribution">
#            <parameter id="gammaShape.s:L_align_adj" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PropInvariantPrior.s:L_align_adj" name="distribution">
#            <parameter id="proportionInvariant.s:L_align_adj" lower="0.0" name="x" upper="1.0">0.01</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#        <prior id="ucldStdevPrior.c:L_align_adj" name="distribution">
#            <parameter id="ucldStdev.c:L_align_adj" lower="0.0" name="x">0.1</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@L_align_adj" id="treeLikelihood.L_align_adj" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:L_align_adj">
#            <siteModel gammaCategoryCount="10" id="SiteModel.s:L_align_adj" proportionInvariant="@proportionInvariant.s:L_align_adj" shape="@gammaShape.s:L_align_adj" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:L_align_adj" name="mutationRate">1.0</parameter>
#                <substModel id="Blosum62.s:L_align_adj" spec="beast.evolution.substitutionmodel.Blosum62"/>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:L_align_adj" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:L_align_adj">
#                <LogNormal S="@ucldStdev.c:L_align_adj" id="LogNormalDistributionModel.c:L_align_adj" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.1" lower="0.0" name="M" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="122" id="rateCategories.c:L_align_adj" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:L_align_adj" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	mutationRate	proportionInvariant	gammaShape	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
52000	-191808.7226155098	-191764.29957158703	-44.423043922761615	-191764.29957158703	3.019441010041068	-41.88686137752818	1.2870095811547928	1.0	0.0217157645680472	0.978503196787575	0.6726559015219891	0.8751652697482077	0.3992991642994917	0.64499042041577
53000	-191806.35279037576	-191762.79710147588	-43.55568889987631	-191762.79710147588	3.0109315994832504	-41.01950635464287	1.3754223298578163	1.0	0.0217157645680472	0.978503196787575	0.6726559015219891	0.8778348686578924	0.4006937631931674	0.6451525514024455
54000	-191813.22356944735	-191773.83023650758	-39.39333293977092	-191773.83023650758	2.801966389321062	-36.89903311518825	1.5059108039395679	1.0	0.0217157645680472	0.978503196787575	0.6600004397434296	0.8759719603048621	0.38448574292577886	0.6310092834150159
55000	-191817.96708394826	-191775.80087858162	-42.166205366638735	-191775.80087858162	2.9771342503000704	-39.58638945017231	1.5185479513043965	1.0	0.0217157645680472	0.978503196787575	0.6858930171059623	0.8735307392697148	0.4313732269915429	0.6669942456756398
56000	-191818.63201954262	-191771.35593180038	-47.27608774222705	-191771.35593180038	3.4411019823209434	-44.73161292734274	1.4757726731932108	1.0	0.0217157645680472	0.978503196787575	0.6751674449265603	0.8702043691485397	0.4359588489117489	0.6702191970299167
57000	-191811.0651272301	-191766.66267810675	-44.40244912334426	-191766.66267810675	2.958125364615323	-41.91082732722734	1.9675292949198369	1.0	0.0217157645680472	0.978503196787575	0.6591929506917386	0.8765510589015829	0.4103539936119701	0.6477073750373077
58000	-191814.6754656701	-191771.1803570954	-43.49510857468207	-191771.1803570954	3.309223444428958	-40.98383404330981	1.2514767107242468	1.0	0.011659254471440283	0.978503196787575	0.6651235365345218	0.8908132194294746	0.4086968942052323	0.6450151301302466
59000	-191810.01583441216	-191765.5775459118	-44.43828850036372	-191765.5775459118	3.334396696720866	-41.88249954386601	1.5108033302571038	1.0	0.011659254471440283	0.9764153351335636	0.6792306924576541	0.8648140981300216	0.4142438965431914	0.6544487633601032
60000	-191817.96110135384	-191770.57428167897	-47.38681967485947	-191770.57428167897	3.2891380989341004	-44.79974888113493	1.068688300957054	1.0	0.019639680832476008	0.9764153351335636	0.6887341873532361	0.858234381938137	0.4288999989450105	0.6674820643024625
61000	-191817.706462923	-191770.0723538189	-47.63410910410232	-191770.0723538189	3.9117954999568703	-45.033563016204965	1.2994282609244812	1.0	0.019639680832476008	0.9764153351335636	0.6928362851006219	0.864502031200692	0.43628693406330793	0.6723866051232605
62000	-191822.0332827919	-191777.45675557014	-44.57652722175807	-191777.45675557014	3.5108986221683574	-42.03498632923448	1.347299291767501	1.0	0.019639680832476008	0.9764153351335636	0.6749111033584109	0.8755436243407483	0.4107756795101585	0.6483057843732566
63000	-191812.84194393724	-191773.43157732402	-39.41036661322391	-191773.43157732402	2.910483114651362	-36.868825720700315	1.6533395790585714	1.0	0.019639680832476008	0.9764153351335636	0.6749111033584109	0.8761788889359643	0.41012634071663695	0.6472633276338807
64000	-191677.4666381608	-191635.3654986372	-42.10113952361838	-191635.3654986372	3.261449283147463	-39.55959863109479	1.2958816069336345	1.0	0.019454922489378804	0.9764153351335636	0.6749111033584109	0.8906483768417935	0.40765696855010686	0.634758724285662
65000	-191657.19483991663	-191615.39714246546	-41.79769745117542	-191615.39714246546	3.206615841456496	-39.254833942541275	1.2069212923913089	1.0	0.019454922489378804	0.9764153351335636	0.67531184171753	0.8874457168816253	0.3580836993512586	0.5987129246612777
66000	-191661.64688965818	-191621.76683407652	-39.88005558165153	-191621.76683407652	2.871611801483659	-37.279735409551066	1.5048689564954438	1.0	0.019454922489378804	1.0267874640875387	0.6774592143717469	0.8769673899601859	0.3583784618049332	0.5992350409266565
67000	-191660.07715408067	-191613.02611645136	-47.05103762930191	-191613.02611645136	3.775872295772283	-44.373076704764586	1.5114594022267853	1.0	0.019454922489378804	1.0267874640875387	0.7010833325164236	0.8710617183498192	0.3670992564313028	0.6146661313969605
68000	-191658.33270735195	-191614.92775370931	-43.40495364262934	-191614.92775370931	3.2632387613184646	-40.777808255812076	1.3848798958227515	1.0	0.019454922489378804	1.0267874640875387	0.6856027938237332	0.8758707279826782	0.3593666316744821	0.603141381496649
69000	-191677.57739958295	-191631.65764851446	-45.91975106849541	-191631.65764851446	3.443469903576124	-43.22842363112666	1.107420872689987	1.0	0.019454922489378804	1.0267874640875387	0.7051668558840327	0.8682933909277881	0.3538828908460482	0.6069432431999905
70000	-191676.53218849064	-191632.94307650853	-43.58911198212811	-191632.94307650853	3.2976501625013874	-40.93847121165438	1.6458035935880257	1.0	0.019454922489378804	1.0267874640875387	0.6927517761645631	0.8826395576217468	0.3310065463511082	0.5858448906174453
71000	-191669.11621249828	-191625.80660300402	-43.30960949425035	-191625.80660300402	3.028842008997327	-40.64958296252635	1.518569255387468	1.0	0.019454922489378804	1.0267874640875387	0.6956117939413062	0.8772896763877442	0.33462452360396006	0.5893189350370442
72000	-191662.58330969568	-191616.86779053416	-45.715519161530274	-191616.86779053416	3.3700206513341544	-43.03365121352325	1.1883238791999597	1.0	0.020807580043145178	1.0267874640875387	0.7022764529164742	0.873100211140345	0.33642800397852485	0.5958450500118547
73000	-191658.28119902356	-191617.25997510957	-41.021223913996465	-191617.25997510957	2.8370915193077844	-38.33500307343012	1.7421517839695944	1.0	0.020807580043145178	1.0267874640875387	0.7036062102093841	0.867924226983696	0.33395079730585003	0.5932417050761253
74000	-191668.27058679078	-191625.78585811472	-42.48472867607575	-191625.78585811472	2.979456649739762	-39.79366961896514	1.4274685621314391	1.0	0.02400505335720993	1.0267874640875387	0.7050848180259998	0.8738378492075232	0.3528226397260076	0.6074726252851923
75000	-191664.73455519235	-191621.93302349737	-42.801531694964886	-191621.93302349737	2.989038980692368	-40.166629991729295	1.4630567610151526	1.0	0.017756125741376163	1.0041891310403679	0.6948416891842173	0.8878945426694432	0.34717111889913227	0.5994635123745492
76000	-191660.37857870598	-191616.77084574537	-43.60773296061136	-191616.77084574537	3.022182878504872	-40.9928291482718	1.2181864413401833	1.0	0.017756125741376163	1.0041891310403679	0.6887522048770126	0.896857717803722	0.34072422316985634	0.5919391581893991
77000	-191653.17244212682	-191610.09286308655	-43.0795790402606	-191610.09286308655	2.8159327298097363	-40.44071744491491	1.7355492580145029	1.0	0.026464114427536243	1.0041891310403679	0.6960487861856243	0.8838088508678007	0.3594855879039582	0.6082385993298227
78000	-191663.92037633987	-191621.8159849284	-42.1043914114566	-191621.8159849284	2.985346038699144	-39.492891817610726	1.4276317995240644	1.0	0.024867032461574224	1.0041891310403679	0.6877166837439589	0.8997994841768051	0.33196222813418147	0.5899312673945933
79000	-191661.93476873217	-191619.70794324885	-42.226825483329854	-191619.70794324885	2.843643252285049	-39.5873268820124	1.391076578663099	1.0	0.024867032461574224	1.0041891310403679	0.6962430046707916	0.8876491835507033	0.3297620892333359	0.5991464720780624
80000	-191652.30823828166	-191612.51796269714	-39.790275584515015	-191612.51796269714	2.530489292015637	-37.15711065489786	1.5323224326645328	1.0	0.024867032461574224	1.0041891310403679	0.6943124006171869	0.8878617785555333	0.3296266186579127	0.5965764942269753
81000	-191655.86639439999	-191612.4009671601	-43.46542723989635	-191612.4009671601	2.7504425884738457	-40.84047065271697	1.86505203311621	1.0	0.024867032461574224	1.0041891310403679	0.6918119806306353	0.894955194882592	0.3256847234790366	0.5939893733365426
82000	-191655.27933278674	-191613.181691096	-42.09764169073859	-191613.181691096	2.6667311736480785	-39.4535652308534	1.6560596726255121	1.0	0.024867032461574224	1.0041891310403679	0.6976390815179512	0.8869026141867432	0.3215161748899731	0.5925260406057118
83000	-191656.2914326467	-191612.2136334758	-44.077799170905706	-191612.2136334758	3.0105099689206605	-41.39461160522739	1.7185758815522338	1.0	0.024867032461574224	1.0041891310403679	0.7095892924495936	0.8932107426369638	0.34145199501414253	0.6089229532788769
84000	-191625.8720304872	-191583.34941784822	-42.522612638984434	-191583.34941784822	3.1107268396656127	-39.90161649657866	1.383817318080322	1.0	0.024867032461574224	1.0041891310403679	0.6906062064388762	0.8916233555690708	0.3091717332277459	0.5827443970555984
85000	-191607.536877879	-191565.01007190518	-42.52680597381558	-191565.01007190518	2.7434754042884957	-39.883769714846125	1.4967669777740276	1.0	0.024867032461574224	1.0041891310403679	0.6973218094192063	0.8872343163047893	0.3195900229056396	0.5888897253861988
86000	-191605.08827104353	-191562.3127307751	-42.77554026841887	-191562.3127307751	2.810801727488489	-40.163073515326985	1.2721915559964447	1.0	0.024867032461574224	1.0041891310403679	0.6880108493696285	0.8939399754869134	0.303218969669226	0.5684273429704526
87000	-191611.22278248082	-191569.72301717277	-41.499765308064426	-191569.72301717277	2.839679541625336	-38.87636082825006	1.3050322735719828	1.0	0.024867032461574224	1.0041891310403679	0.6913393841448285	0.882713704194123	0.3042487288532292	0.568704509964552
88000	-191602.2295653287	-191560.65972989876	-41.56983542991172	-191560.65972989876	2.700833040891779	-38.95542392395878	1.387268781227477	1.0	0.01700068442254519	1.0041891310403679	0.6886024317624452	0.8846064026336291	0.2925532457949704	0.5580406721268275
89000	-191609.8363503995	-191564.64403564026	-45.19231475923338	-191564.64403564026	2.9248642042630935	-42.58796157985815	1.113490639562099	1.0	0.01700068442254519	1.0041891310403679	0.6855438661746602	0.8844391197871905	0.28688656460913686	0.5572162533336971
90000	-191595.6478915931	-191553.52589070992	-42.12200088319023	-191553.52589070992	2.8843247729000323	-39.522554073862366	1.5430226105780844	1.0	0.026794507417373346	1.0041891310403679	0.6840529314761977	0.8953046075013393	0.28822404406316215	0.5540806485147737
91000	-191611.11859192027	-191568.86666279394	-42.25192912634116	-191568.86666279394	3.1703119188454285	-39.663827817315486	1.2795034421368259	1.0	0.02554130016157096	1.0041891310403679	0.6806078380043423	0.9027707510805179	0.2847304297802666	0.5503976304818425
92000	-191598.46027177395	-191557.18658089807	-41.273690875867636	-191557.18658089807	2.863743223021801	-38.659444883828684	1.5157607092685494	1.0	0.02554130016157096	1.0041891310403679	0.6885520793752976	0.8768973148717136	0.29596860804661695	0.5705897639124983
93000	-191602.19242594484	-191556.9164858684	-45.275940076442026	-191556.9164858684	3.1469410129448243	-42.6310880649048	1.2265005029975518	1.0	0.02554130016157096	1.0041891310403679	0.6978756517418881	0.8833226334233852	0.29652936397401874	0.5686451085714197
94000	-191596.86541033324	-191553.78612909143	-43.07928124181006	-191553.78612909143	3.403255247546823	-40.49404333834566	1.4095036124806763	1.0	0.0243485485685732	1.0041891310403679	0.6797389209815553	0.8863041269187087	0.28156452783090696	0.550311194716643
95000	-191598.74056716988	-191558.36387433746	-40.376692832428766	-191558.36387433746	2.9443164863559748	-37.85035177413398	1.4503630681469366	1.0	0.01946709307977877	0.9755327061709622	0.6705763007204638	0.8895823540188287	0.2738667938494397	0.5382244902644715
96000	-191606.0822186139	-191560.79745623172	-45.28476238219009	-191560.79745623172	3.182086222924635	-42.73925901258649	1.5816526431982334	1.0	0.01946709307977877	0.9755327061709622	0.6763793575822097	0.8826083382637151	0.2849303065598007	0.5478536816914973
97000	-191596.45872995624	-191554.93753397604	-41.521195980210805	-191554.93753397604	3.114385221361109	-39.033910863529485	1.303514631829972	1.0	0.01946709307977877	0.9755327061709622	0.6587810925709845	0.8979225659724323	0.27942463596626577	0.5388232970674746
98000	-191605.0954546002	-191564.32635261238	-40.769101987823326	-191564.32635261238	3.1482926939414497	-38.367614881410624	1.2954884269549862	1.0	0.01946709307977877	0.9755327061709622	0.6330266017734001	0.8946770578392899	0.26511113629909855	0.5190140591937313
99000	-191602.313589712	-191560.14769644063	-42.16589327136155	-191560.14769644063	2.9879886409550824	-39.67453783852679	1.3815397408603762	1.0	0.019117493681898103	0.9755327061709622	0.6600083101942706	0.8952104100603323	0.27457928783074576	0.5330618700231098
100000	-191603.66189406248	-191560.82397129392	-42.83792276854802	-191560.82397129392	3.0686444254654215	-40.333422345453485	1.3909347569133146	1.0	0.018471675243657983	0.9755327061709622	0.6639748540218038	0.889207411048558	0.28531328287041247	0.5436105962934067
101000	-191613.65951834733	-191570.64947644508	-43.010041902243444	-191570.64947644508	3.1774062025060332	-40.522873478710956	1.650563819948352	1.0	0.018471675243657983	0.9755327061709622	0.6587459161836965	0.8908255103694879	0.2911996486694059	0.552201839907593
102000	-191599.17237907607	-191555.97910844343	-43.19327063264779	-191555.97910844343	3.369487686322549	-40.79968066392235	1.4844602621252567	1.0	0.018471675243657983	0.9755327061709622	0.6306672364035476	0.9025855281888812	0.2755259908401671	0.533502066186089
103000	-191601.01627962742	-191559.02664973214	-41.9896298952838	-191559.02664973214	3.1461447731572276	-39.55497507416589	1.255650216773762	1.0	0.01759706596566801	0.9755327061709622	0.6429566370957481	0.9059506490918304	0.29298273963599	0.5474339491736576
104000	-191591.8637060287	-191550.6603648032	-41.20334122552518	-191550.6603648032	2.9760596618674224	-38.75787486722477	1.205498935011385	1.0	0.01759706596566801	0.9911812390965221	0.6415064210803808	0.9114172764354769	0.30215036047845806	0.5517853656795146
105000	-191587.68028210365	-191548.41009711372	-39.27018498992765	-191548.41009711372	2.890183721890277	-36.8776039470344	1.6705336941288136	1.0	0.01759706596566801	0.9911812390965221	0.6256969360941755	0.9046893665015185	0.28907408098441756	0.5464037699627392
106000	-191598.2738925491	-191554.6291689794	-43.64472356970574	-191554.6291689794	3.6279645869140267	-41.252503250031566	1.4621458271594239	1.0	0.01759706596566801	0.9911812390965221	0.6255893977783714	0.9116116135951905	0.2838747000770996	0.5423720242199633
107000	-191600.29070683732	-191558.12280429888	-42.16790253844042	-191558.12280429888	3.103473655123701	-39.81202138390576	1.4076358933988768	1.0	0.017774005688157134	0.9837386233187413	0.6169880533276413	0.9198534759839769	0.2706866930832583	0.5255897590329146
108000	-191593.74558566202	-191551.21437415466	-42.53121150736564	-191551.21437415466	3.3232367468339294	-40.2779785416896	1.1176895995185854	1.0	0.01990103362490347	0.9837386233187413	0.5866516301878157	0.9318434525691391	0.25194311414109444	0.5024154663717412
109000	-191592.00193543982	-191552.53442529734	-39.46751014248927	-191552.53442529734	3.0963324764323934	-37.22325107034625	1.3300185296132991	1.0	0.01990103362490347	0.9837386233187413	0.5840161622067291	0.9436187796861828	0.26519645958702703	0.5103456743589585
110000	-191587.0486562779	-191550.85349739544	-36.19515888246908	-191550.85349739544	2.6911840419218342	-34.01017686196409	1.4839749689251622	1.0	0.01990103362490347	0.9981894180755319	0.5624692202179791	0.9429232745576303	0.25064932592401784	0.49230649613786637
111000	-191581.66270150937	-191543.0178756174	-38.644825891983274	-191543.0178756174	2.9539332719891003	-36.41089362727682	1.573959286259479	1.0	0.01990103362490347	0.9981894180755319	0.5767537589078982	0.9446027612796324	0.25839357072785907	0.4990381147168207
112000	-191588.48595775443	-191550.00228938405	-38.483668370369635	-191550.00228938405	2.942554757989908	-36.250657553719805	1.4814608633326696	1.0	0.0195415639241716	0.9981894180755319	0.5764840879047006	0.9442561960803921	0.25711303834648874	0.5002802410400223
113000	-191583.4915867494	-191545.0319911854	-38.459595564011494	-191545.0319911854	3.14632624773692	-36.323903051222814	1.6235217041453889	1.0	0.0195415639241716	0.9981894180755319	0.5481724714960557	0.9480782345382621	0.2290390701627708	0.4717863182538276
114000	-191589.72430928992	-191549.93038837516	-39.793920914749165	-191549.93038837516	2.7917099429595558	-37.655149143792144	2.0534180922902014	1.0	0.016605089186298657	0.9981894180755319	0.5490630259216656	0.9616711844092377	0.23309582056166803	0.4796166625735542
115000	-191586.68502911882	-191547.410255697	-39.27477342181013	-191547.410255697	2.7196640438278066	-37.1154465308392	1.2069525176892624	1.0	0.016605089186298657	0.9981894180755319	0.5550167306991276	0.9513275860906153	0.23507133649287945	0.48572614615322546
116000	-191580.54388369276	-191541.4536983244	-39.090185368381434	-191541.4536983244	2.644182368107347	-36.899516879906855	1.6936990420544777	1.0	0.016605089186298657	0.9981894180755319	0.5641242751388932	0.9395699344883965	0.2390474994087553	0.49215857142036074
117000	-191585.35133023208	-191544.73638905337	-40.61494117871043	-191544.73638905337	2.65164683084742	-38.400464551147735	1.893268992244314	1.0	0.016605089186298657	0.9981894180755319	0.5710661560710814	0.9380219394577266	0.2436060132653054	0.4986919073206808
118000	-191598.41881135007	-191556.73958407904	-41.67922727104004	-191556.73958407904	2.8117179349041383	-39.42631505041041	1.212547467849536	1.0	0.016605089186298657	0.9981894180755319	0.5823149605846191	0.923770293791607	0.2618220499554985	0.5198419298069853
119000	-191597.41674086513	-191556.37880010653	-41.0379407586037	-191556.37880010653	2.798969489676585	-38.83413746994467	1.6733012682806754	1.0	0.016552211906884925	0.9981894180755319	0.5679515845198387	0.9210276826165011	0.23734575638930663	0.4990752582604832
120000	-191594.74856581094	-191556.12345397545	-38.6251118354731	-191556.12345397545	2.7152689012216644	-36.37858253080678	1.7881290318061553	1.0	0.016552211906884925	0.9981894180755319	0.5804433557561858	0.9282463535376166	0.24469877912583735	0.5062075076046021
121000	-191596.37650440296	-191556.71376883035	-39.66273557262136	-191556.71376883035	2.7338095801678235	-37.46903427854282	1.7163002932420728	1.0	0.016552211906884925	0.9981894180755319	0.5650074500896818	0.9238942404993618	0.2381935682715325	0.49869340221963304
122000	-191591.60102995124	-191552.09680902236	-39.5042209288661	-191552.09680902236	2.6729261453930224	-37.35808283140388	1.3189981870365375	1.0	0.016552211906884925	0.9981894180755319	0.5511948671899393	0.9274759706821747	0.22380252145078844	0.48339575745627394
123000	-191587.60803796074	-191548.7815083481	-38.82652961265952	-191548.7815083481	2.6710432422466877	-36.68637774638854	1.421489682136567	1.0	0.015272379007263638	0.9981894180755319	0.5494622780509626	0.9342207400128791	0.2295053582327063	0.483194570642783
124000	-191586.30222062947	-191542.79332989152	-43.508890737962034	-191542.79332989152	2.815469747658061	-41.312951256008674	2.0767566342861374	1.0	0.015272379007263638	0.9981894180755319	0.5656594368422034	0.9126503466925977	0.23672845010006288	0.4973649869167984
125000	-191595.6554093201	-191556.86053732736	-38.79487199274039	-191556.86053732736	2.7085671174507366	-36.59903317282909	2.0076660992378645	1.0	0.015272379007263638	0.9981894180755319	0.565630110041283	0.9120258866560431	0.23139712122118575	0.49131161748350377
126000	-191587.8842629815	-191548.67304426798	-39.21121871350946	-191548.67304426798	2.6654148726695066	-37.07798746594291	1.925043197129307	1.0	0.015954656520724853	0.9981894180755319	0.547460899772348	0.9137228249587869	0.22381725897683818	0.48098410619350923
127000	-191572.2624044214	-191535.8111491757	-36.45125524571524	-191535.8111491757	2.586691267872939	-34.32793061349541	1.6437897455652724	1.0	0.016206840840291073	0.9981894180755319	0.5445990937539835	0.9167456833643208	0.22483285538578152	0.47986956234509526
128000	-191583.09644920178	-191545.70212483173	-37.394324370050064	-191545.70212483173	2.458618304043216	-35.22684190195021	1.6987895324897702	1.0	0.016206840840291073	0.9981894180755319	0.5573832400488615	0.9260229213262532	0.23400169201447957	0.4852359086391481
129000	-191576.50084907011	-191536.14111337432	-40.35973569578511	-191536.14111337432	2.7779980152318284	-38.16642285553265	1.2309620958589873	1.0	0.016206840840291073	0.9981894180755319	0.5648943112068462	0.9279530890635135	0.24715082932513507	0.5043571378848396
130000	-191568.9686660636	-191529.93597483938	-39.03269122420369	-191529.93597483938	2.7443841644713505	-36.88988552638903	1.3848864878991933	1.0	0.016206840840291073	0.9981894180755319	0.5502302109770304	0.9384712436563394	0.23081515941218012	0.48186509519856036
131000	-191572.44637215402	-191530.9403933459	-41.50597880812374	-191530.9403933459	3.1259315320866863	-39.387600524737124	1.620852761674371	1.0	0.016206840840291073	0.9981894180755319	0.5431715715051507	0.9526634165349143	0.22900709107709252	0.47787597721718234
132000	-191566.58406929453	-191531.03234560566	-35.55172368887699	-191531.03234560566	2.7125292900741154	-33.41802598555899	1.7561315867641467	1.0	0.017854776806291876	0.9981894180755319	0.5475957386601041	0.9508792215973343	0.23512200609813563	0.4846997093818631
133000	-191577.0743526665	-191537.3145836461	-39.75976902039027	-191537.3145836461	2.8651457573450916	-37.60927286872019	1.736522273086384	1.0	0.012167377893708656	0.9981894180755319	0.5524570440392045	0.9476523453657021	0.24250213103360563	0.4939511763217869
134000	-191581.86968078362	-191543.72310770318	-38.146573080436006	-191543.72310770318	2.47493530282127	-36.007777539773016	1.4999894930048707	1.0	0.012167377893708656	0.9981894180755319	0.5490699017392491	0.9253039219094298	0.23770690345477954	0.4905650641287487
135000	-191569.258211023	-191532.6542846787	-36.603926344323256	-191532.6542846787	2.6290550484486555	-34.424363858355946	1.5904771155539177	1.0	0.012167377893708656	0.9981894180755319	0.560892935257196	0.9419588677375488	0.25571200722401655	0.5038049162973859
136000	-191574.09100974965	-191533.58556019457	-40.505449555098565	-191533.58556019457	2.6002966825198444	-38.325887069131255	1.169221426739966	1.0	0.012167377893708656	0.9981894180755319	0.560892935257196	0.9213227779961788	0.25356835362245894	0.5075333864826179
137000	-191572.4958109085	-191534.585084915	-37.91072599351119	-191534.585084915	2.5656870740384363	-35.705406658542344	1.60104085610845	1.0	0.014877013324663155	0.9981894180755319	0.5683937347503744	0.9194269008286733	0.266160348245593	0.5184183908363236
138000	-191568.2488103267	-191529.1151304809	-39.133679845796706	-191529.1151304809	2.6136485296499337	-36.894782138517	1.6813026341024173	1.0	0.01950693427749791	0.9981894180755319	0.5782074521039374	0.9179924106378357	0.26785138697904615	0.5176638567583629
139000	-191565.59557806744	-191526.94083799585	-38.65474007159064	-191526.94083799585	2.577959113553202	-36.39671938612294	1.4608387200640083	1.0	0.01950693427749791	0.9981894180755319	0.5838138757244543	0.9244714483826193	0.28565451387642776	0.5280846054806513
140000	-191577.41350008437	-191539.77869261737	-37.634807466984924	-191539.77869261737	2.4806037788194986	-35.3812038256669	1.6322358625353433	1.0	0.01950693427749791	0.9981894180755319	0.5825177835448353	0.9273156649912084	0.27530567421452606	0.5226140455821193
141000	-191579.94063335893	-191542.07294289966	-37.86769045927361	-191542.07294289966	2.630367003580706	-35.614360602575175	1.5225887205444644	1.0	0.01950693427749791	0.9981894180755319	0.5824374689661592	0.9316661474725993	0.27156656481002517	0.5174608289943086
142000	-191579.34286094343	-191539.03016509247	-40.312695850968986	-191539.03016509247	2.728229084444575	-38.05936599427055	1.9643623436495423	1.0	0.01950693427749791	0.9981894180755319	0.5824374689661592	0.9315380648143733	0.27663668500071675	0.5226461470856242
143000	-191577.52205299007	-191538.6594286718	-38.862624318288816	-191538.6594286718	2.6435638289684307	-36.61503378317226	1.7363751037050674	1.0	0.01950693427749791	0.9937755510534074	0.5820486838641717	0.9264456089922761	0.27616740407899326	0.5231931972797657
144000	-191577.69732865135	-191539.60882311777	-38.08850553357617	-191539.60882311777	2.66226726941498	-35.89331879342628	1.4378720979862385	1.0	0.01950693427749791	0.9937755510534074	0.5667263110428032	0.9304704344455332	0.26085861597731524	0.5074991908968562
145000	-191585.93336257176	-191546.790415346	-39.142947225758384	-191546.790415346	2.844573343734036	-36.9118860656288	1.6935887705731314	1.0	0.01950693427749791	0.9937755510534074	0.5772053297384224	0.9226911964683029	0.27897331001544096	0.5225954061504429
146000	-191574.02163407026	-191535.39985338305	-38.62178068722165	-191535.39985338305	2.884802604257511	-36.441962813838565	1.4841616210457698	1.0	0.01950693427749791	0.9937755510534074	0.5622509365365227	0.9306920028884703	0.269323495192318	0.5165856286797271
147000	-191568.08742020992	-191529.29762875012	-38.7897914598035	-191529.29762875012	2.9055676206073824	-36.59993827933638	1.6197887178275505	1.0	0.01950693427749791	0.9937755510534074	0.565172237873497	0.9326638352060341	0.27804701641223734	0.5214486050700727
148000	-191579.42497639544	-191539.35373379607	-40.071242599380234	-191539.35373379607	3.105479013843634	-37.91120411621222	1.3449531779903376	1.0	0.01950693427749791	0.9937755510534074	0.5565037063883872	0.9341703583613108	0.27244472441094475	0.5184453448651004
149000	-191578.89108074486	-191540.9320872837	-37.958993461161505	-191540.9320872837	2.9929120587303575	-35.83190289731654	1.5672968289498999	1.0	0.01950693427749791	0.9937755510534074	0.5469617972109647	0.9452317531135034	0.28345258190723627	0.525211989650316
150000	-191581.67507488333	-191544.443908303	-37.231166580331205	-191544.443908303	2.721168417396445	-35.114337046813624	1.6893146025273396	1.0	0.02621180917011909	0.9937755510534074	0.5439983362420748	0.9515175078734074	0.269992703199575	0.5119663583618742
151000	-191580.76218336326	-191543.7693879085	-36.99279545475367	-191543.7693879085	2.772528257450531	-34.87596592123609	1.3488924343697428	1.0	0.02621180917011909	0.9937755510534074	0.5439983362420748	0.9459202823619199	0.2894944911914698	0.5305694133672507
152000	-191579.62745669446	-191540.95257398332	-38.674882711153	-191540.95257398332	2.9735731990246053	-36.659694334386046	1.6826395716375964	1.0	0.024367757755271165	0.9937755510534074	0.5148607806413699	0.9531079256499491	0.28079415960801446	0.519642629851383
